Defect_ID,Severity_Level,Predicted_Resolution_Time_Hours,Overdue_Days,Asset_Age_Years,Historical_Failure_Count,Joint_Block_Feasibility_Score,Confidence_Score,Task_Urgency_Tier,Priority_Score,Severity_Level_Enc,Task_Urgency_Tier_Enc,Dept_SMMS,Dept_TDMS,Dept_TMS
SMMS01362,Critical,5.2,10,21.1,1,72.9,0.84,Immediate,54.6,4,4,1,0,0
SMMS01363,High,5.1,30,3.9,1,68.0,0.7,This Week,55.7,3,3,1,0,0
SMMS01364,Medium,8.3,60,18.7,3,29.5,0.97,This Week,60.5,2,3,1,0,0
SMMS01365,Low,3.2,0,1.4,2,22.3,0.89,Programmed,25.1,1,1,1,0,0
SMMS01366,High,9.6,30,1.6,1,74.2,0.83,This Month,51.3,3,2,1,0,0
SMMS01367,Medium,5.5,60,17.2,0,21.7,0.71,This Week,56.1,2,3,1,0,0
SMMS01368,Critical,6.9,10,13.0,1,42.6,0.8,Immediate,61.0,4,4,1,0,0
SMMS01369,Low,4.5,90,9.7,0,32.2,0.53,This Month,54.7,1,2,1,0,0
SMMS01370,High,7.7,30,7.0,1,41.6,0.55,This Month,47.9,3,2,1,0,0
SMMS01371,Medium,3.4,60,7.0,0,31.9,0.81,This Month,47.7,2,2,1,0,0
SMMS01372,Medium,2.5,52,8.9,3,82.2,0.66,This Week,56.9,2,3,1,0,0
SMMS01373,High,5.4,30,2.9,1,65.8,0.75,This Month,51.5,3,2,1,0,0
SMMS01374,Medium,4.3,46,19.8,1,41.2,0.5,This Week,57.7,2,3,1,0,0
SMMS01375,Low,3.7,90,1.6,3,27.2,0.66,This Month,46.3,1,2,1,0,0
SMMS01376,Low,7.1,90,3.4,1,48.9,0.59,This Month,48.0,1,2,1,0,0
SMMS01377,Low,3.3,90,18.6,1,28.0,0.72,This Month,54.6,1,2,1,0,0
SMMS01378,Low,5.1,0,23.2,1,30.5,0.91,Programmed,22.6,1,1,1,0,0
SMMS01379,High,5.8,30,21.0,3,81.1,0.78,This Month,50.8,3,2,1,0,0
SMMS01380,Low,4.6,90,12.0,4,79.9,0.89,This Month,51.1,1,2,1,0,0
SMMS01381,Medium,7.5,60,7.2,3,68.4,0.8,This Month,48.6,2,2,1,0,0
SMMS01382,Medium,3.5,60,8.1,0,40.1,0.61,This Month,46.3,2,2,1,0,0
SMMS01383,High,11.1,30,23.6,2,40.9,0.85,This Week,57.7,3,3,1,0,0
SMMS01384,Low,2.7,41,19.4,3,38.5,0.9,This Month,41.5,1,2,1,0,0
SMMS01385,High,6.0,30,24.3,1,51.3,0.68,This Week,61.5,3,3,1,0,0
SMMS01386,Critical,6.2,10,18.3,0,39.7,0.7,Immediate,61.1,4,4,1,0,0
SMMS01387,Low,4.1,90,18.0,2,26.9,0.54,This Week,56.4,1,3,1,0,0
SMMS01388,Medium,0.8,60,9.2,1,38.4,0.8,This Month,47.5,2,2,1,0,0
SMMS01389,Low,6.8,90,14.9,1,30.9,0.87,This Month,44.5,1,2,1,0,0
SMMS01390,Medium,4.5,56,8.9,2,62.1,0.79,This Month,43.2,2,2,1,0,0
SMMS01391,Medium,7.5,60,5.3,4,33.7,0.74,This Month,54.9,2,2,1,0,0
SMMS01392,Medium,5.7,60,14.4,2,37.7,0.67,This Week,57.7,2,3,1,0,0
SMMS01393,Medium,6.3,60,22.0,3,58.6,0.81,This Week,56.1,2,3,1,0,0
SMMS01394,Low,2.6,12,3.7,0,23.9,0.63,Programmed,22.8,1,1,1,0,0
SMMS01395,Critical,8.0,10,19.9,4,44.6,0.83,Immediate,60.0,4,4,1,0,0
SMMS01396,Medium,6.0,60,1.3,1,33.8,0.61,This Month,45.2,2,2,1,0,0
SMMS01397,High,7.0,30,4.6,1,68.9,0.69,This Month,52.1,3,2,1,0,0
SMMS01398,High,3.3,30,11.1,3,38.4,0.7,This Week,58.6,3,3,1,0,0
SMMS01399,Medium,6.0,60,24.4,3,20.2,0.75,This Month,52.9,2,2,1,0,0
SMMS01400,Low,7.5,0,6.6,2,18.8,0.99,Programmed,22.4,1,1,1,0,0
SMMS01401,Medium,3.6,53,23.7,0,23.3,0.6,This Month,46.9,2,2,1,0,0
SMMS01402,Medium,7.1,60,15.5,0,53.2,0.71,This Month,45.4,2,2,1,0,0
SMMS01403,High,7.2,30,13.1,2,54.9,0.79,This Month,52.5,3,2,1,0,0
SMMS01404,Medium,3.7,60,24.6,3,30.0,0.79,This Week,67.2,2,3,1,0,0
SMMS01405,Medium,2.1,9,13.8,0,31.1,0.81,This Month,41.4,2,2,1,0,0
SMMS01406,Medium,4.4,60,18.3,1,24.6,0.76,This Week,59.4,2,3,1,0,0
SMMS01407,Medium,7.0,60,23.9,1,58.7,0.72,This Month,52.6,2,2,1,0,0
SMMS01408,High,8.1,30,8.6,1,64.6,0.75,This Month,54.7,3,2,1,0,0
SMMS01409,High,5.4,30,4.3,1,40.6,0.68,This Month,46.3,3,2,1,0,0
SMMS01410,Low,3.5,90,7.7,0,17.4,0.72,This Month,49.6,1,2,1,0,0
SMMS01411,Low,3.4,90,4.1,1,28.4,0.65,This Month,42.1,1,2,1,0,0
SMMS01412,Medium,4.4,0,10.0,4,29.8,0.83,This Month,44.5,2,2,1,0,0
SMMS01413,Low,3.4,11,11.3,0,23.3,0.7,Programmed,27.1,1,1,1,0,0
SMMS01414,Medium,6.7,60,24.6,3,56.4,0.85,This Month,54.9,2,2,1,0,0
SMMS01415,Critical,10.5,10,21.5,1,50.0,0.66,Immediate,68.0,4,4,1,0,0
SMMS01416,Medium,4.0,60,5.7,2,31.9,0.88,This Week,57.0,2,3,1,0,0
SMMS01417,High,10.2,30,15.8,4,62.3,0.89,This Week,61.6,3,3,1,0,0
SMMS01418,Medium,6.9,60,19.7,1,28.9,0.77,This Month,54.5,2,2,1,0,0
SMMS01419,High,6.6,30,1.6,0,32.3,0.78,This Month,50.3,3,2,1,0,0
SMMS01420,Medium,2.6,60,6.6,2,62.1,0.72,This Month,51.6,2,2,1,0,0
SMMS01421,High,9.8,30,10.8,1,38.4,0.79,This Month,49.5,3,2,1,0,0
SMMS01422,Critical,8.4,4,4.6,3,52.9,0.73,Immediate,49.9,4,4,1,0,0
SMMS01423,Critical,10.0,10,20.6,2,40.0,0.81,Immediate,65.1,4,4,1,0,0
SMMS01424,Low,4.9,90,5.5,2,19.5,0.77,This Month,52.6,1,2,1,0,0
SMMS01425,Low,5.4,90,7.7,1,43.8,0.56,This Month,54.5,1,2,1,0,0
SMMS01426,Critical,9.5,10,9.4,2,35.8,0.87,Immediate,61.0,4,4,1,0,0
SMMS01427,High,5.6,30,15.5,0,35.8,0.64,This Week,59.5,3,3,1,0,0
SMMS01428,Critical,8.4,10,8.1,4,35.7,0.78,Immediate,61.3,4,4,1,0,0
SMMS01429,Medium,5.3,60,17.5,3,55.6,0.7,This Week,57.7,2,3,1,0,0
SMMS01430,Low,2.7,0,10.9,1,19.7,0.91,Programmed,22.7,1,1,1,0,0
SMMS01431,Medium,3.9,60,13.1,2,35.2,0.7,This Month,52.1,2,2,1,0,0
SMMS01432,Critical,10.4,10,7.3,2,76.8,0.82,Immediate,59.5,4,4,1,0,0
SMMS01433,Low,1.8,90,17.2,2,32.6,0.64,This Week,55.0,1,3,1,0,0
SMMS01434,Medium,4.0,60,3.7,2,54.8,0.79,This Week,57.8,2,3,1,0,0
SMMS01435,Low,3.5,90,5.7,3,17.6,0.72,This Month,50.8,1,2,1,0,0
SMMS01436,Medium,3.9,60,24.7,1,55.9,0.73,This Week,56.7,2,3,1,0,0
SMMS01437,Medium,4.9,55,23.3,1,55.8,0.65,This Month,53.3,2,2,1,0,0
SMMS01438,High,6.6,30,15.4,2,44.5,0.9,This Week,60.4,3,3,1,0,0
SMMS01439,High,5.0,30,1.9,0,30.0,0.6,This Month,46.9,3,2,1,0,0
SMMS01440,High,5.2,30,24.3,4,44.4,0.74,This Week,61.9,3,3,1,0,0
SMMS01441,Medium,6.8,60,19.8,1,39.9,0.69,This Month,52.8,2,2,1,0,0
SMMS01442,Low,2.4,90,11.7,4,57.5,0.67,This Month,52.8,1,2,1,0,0
SMMS01443,High,5.4,30,6.1,2,72.0,0.87,This Month,49.1,3,2,1,0,0
SMMS01444,Medium,8.1,60,17.9,2,26.1,0.89,This Month,52.1,2,2,1,0,0
SMMS01445,High,6.9,30,9.1,1,35.7,0.72,This Month,51.2,3,2,1,0,0
SMMS01446,Low,5.4,43,21.2,3,52.5,0.75,Programmed,33.9,1,1,1,0,0
SMMS01447,Critical,10.2,10,16.1,1,33.1,0.72,Immediate,60.9,4,4,1,0,0
SMMS01448,Medium,3.5,60,8.1,3,27.6,0.79,This Month,49.8,2,2,1,0,0
SMMS01449,Critical,7.5,10,17.6,2,62.4,0.99,Immediate,63.6,4,4,1,0,0
SMMS01450,Low,2.5,90,23.4,2,51.7,0.8,This Week,56.1,1,3,1,0,0
SMMS01451,Low,4.2,42,13.4,2,44.6,0.76,This Month,42.1,1,2,1,0,0
SMMS01452,High,6.2,30,14.0,0,34.3,0.78,This Month,54.6,3,2,1,0,0
SMMS01453,Medium,5.2,60,18.9,1,55.4,0.6,This Week,56.0,2,3,1,0,0
SMMS01454,High,6.4,30,17.0,1,68.2,0.72,This Week,58.8,3,3,1,0,0
SMMS01455,Medium,5.2,60,15.2,4,31.0,0.74,This Week,56.3,2,3,1,0,0
SMMS01456,Low,7.1,90,13.3,2,30.8,0.71,This Month,52.3,1,2,1,0,0
SMMS01457,Medium,4.3,5,6.1,2,31.6,0.84,This Month,35.7,2,2,1,0,0
SMMS01458,Low,6.1,0,22.8,0,21.4,0.87,Programmed,29.3,1,1,1,0,0
SMMS01459,Medium,5.2,60,24.7,0,27.9,0.61,This Week,60.5,2,3,1,0,0
SMMS01460,Medium,4.0,60,11.9,0,23.4,0.81,This Month,49.3,2,2,1,0,0
SMMS01461,Medium,4.0,60,19.2,4,64.3,0.8,This Month,52.4,2,2,1,0,0
SMMS01462,Low,2.5,0,14.0,1,16.1,0.65,Programmed,34.1,1,1,1,0,0
SMMS01463,Critical,7.6,10,6.5,1,34.1,0.78,Immediate,59.7,4,4,1,0,0
SMMS01464,Critical,6.3,10,11.6,2,41.0,0.75,Immediate,61.2,4,4,1,0,0
SMMS01465,Low,2.9,90,24.0,7,51.3,0.7,This Week,56.4,1,3,1,0,0
SMMS01466,High,7.3,30,4.3,1,66.2,0.58,This Month,46.1,3,2,1,0,0
SMMS01467,High,6.5,22,2.3,0,32.6,0.72,This Month,45.2,3,2,1,0,0
SMMS01468,Low,3.8,90,18.8,4,41.8,0.75,This Week,58.4,1,3,1,0,0
SMMS01469,High,11.7,30,8.4,0,29.6,0.58,This Month,49.4,3,2,1,0,0
SMMS01470,Medium,4.1,60,19.3,1,62.7,0.74,This Month,52.2,2,2,1,0,0
SMMS01471,High,7.1,30,15.5,2,26.6,0.68,This Week,55.8,3,3,1,0,0
SMMS01472,Critical,5.6,10,20.0,3,93.5,0.99,Immediate,63.5,4,4,1,0,0
SMMS01473,Low,6.3,90,24.5,1,29.6,0.62,This Week,56.5,1,3,1,0,0
SMMS01474,Low,4.7,73,8.1,0,49.8,0.74,This Month,41.5,1,2,1,0,0
SMMS01475,Low,3.5,90,14.0,2,30.1,0.76,This Week,56.3,1,3,1,0,0
SMMS01476,High,6.3,30,8.6,1,51.2,0.66,This Month,51.5,3,2,1,0,0
SMMS01477,Medium,5.6,18,6.1,2,26.7,0.83,This Month,37.2,2,2,1,0,0
SMMS01478,High,5.7,30,14.6,4,59.7,0.73,This Month,54.7,3,2,1,0,0
SMMS01479,Medium,3.2,60,9.1,1,55.1,0.63,This Month,52.3,2,2,1,0,0
SMMS01480,High,10.4,30,1.2,1,35.0,0.5,This Month,40.7,3,2,1,0,0
SMMS01481,Low,5.2,90,21.9,4,23.6,0.78,This Week,56.9,1,3,1,0,0
SMMS01482,Medium,5.5,60,2.4,0,30.7,0.54,This Month,52.3,2,2,1,0,0
SMMS01483,High,4.7,30,20.6,1,39.2,0.77,This Month,54.4,3,2,1,0,0
SMMS01484,Critical,6.9,10,14.8,2,38.1,0.9,Immediate,61.0,4,4,1,0,0
SMMS01485,High,3.9,30,24.6,2,33.8,0.9,This Month,54.3,3,2,1,0,0
SMMS01486,Medium,3.0,60,24.7,1,69.6,0.58,This Week,57.8,2,3,1,0,0
SMMS01487,Medium,2.9,60,20.7,1,52.9,0.67,This Week,56.1,2,3,1,0,0
SMMS01488,Low,8.2,90,20.4,1,63.5,0.69,This Month,48.2,1,2,1,0,0
SMMS01489,Low,4.2,82,11.7,1,32.7,0.7,This Month,41.9,1,2,1,0,0
SMMS01490,Low,1.8,90,12.4,1,48.6,0.66,This Month,51.5,1,2,1,0,0
SMMS01491,Medium,6.0,60,10.2,1,19.8,0.65,This Month,49.7,2,2,1,0,0
SMMS01492,Medium,5.7,60,16.0,3,50.3,0.69,This Week,56.2,2,3,1,0,0
SMMS01493,Low,2.0,90,17.3,0,20.7,0.71,This Month,48.7,1,2,1,0,0
SMMS01494,High,5.8,29,4.7,1,65.9,0.83,This Month,51.4,3,2,1,0,0
SMMS01495,Medium,3.9,60,7.8,1,34.9,0.76,This Month,42.4,2,2,1,0,0
SMMS01496,Low,7.9,8,6.0,1,44.2,0.67,Programmed,15.2,1,1,1,0,0
SMMS01497,High,8.3,30,17.7,4,60.8,0.9,This Week,58.3,3,3,1,0,0
SMMS01498,Low,5.7,0,19.8,0,28.0,0.72,Programmed,18.8,1,1,1,0,0
SMMS01499,Medium,7.9,60,13.6,3,33.4,0.63,This Month,52.0,2,2,1,0,0
SMMS01500,Medium,5.1,60,14.2,2,80.0,0.82,This Month,53.0,2,2,1,0,0
SMMS01501,High,9.6,30,11.5,1,62.4,0.54,This Week,55.4,3,3,1,0,0
SMMS01502,Critical,8.1,10,14.4,1,59.2,0.69,Immediate,68.3,4,4,1,0,0
SMMS01503,High,7.6,30,1.5,1,41.7,0.63,This Month,53.6,3,2,1,0,0
SMMS01504,High,5.6,30,22.7,1,34.2,0.66,This Week,57.8,3,3,1,0,0
SMMS01505,Medium,3.2,60,19.2,2,52.9,0.73,This Month,54.5,2,2,1,0,0
SMMS01506,High,7.5,23,12.0,2,36.8,0.81,This Week,56.8,3,3,1,0,0
SMMS01507,Medium,6.5,60,22.0,4,59.8,0.76,This Week,62.4,2,3,1,0,0
SMMS01508,Low,5.3,36,2.1,2,21.8,0.86,This Month,40.2,1,2,1,0,0
SMMS01509,Medium,5.8,0,19.5,2,58.6,0.87,This Month,37.6,2,2,1,0,0
SMMS01510,High,4.4,30,23.1,1,89.0,0.81,This Week,65.2,3,3,1,0,0
SMMS01511,Medium,6.1,60,7.5,1,53.2,0.76,This Month,53.5,2,2,1,0,0
SMMS01512,Low,3.8,0,12.7,4,27.5,0.87,Programmed,31.0,1,1,1,0,0
SMMS01513,Critical,8.3,10,8.6,0,37.4,0.86,Immediate,60.0,4,4,1,0,0
SMMS01514,High,9.5,30,4.4,0,60.5,0.65,This Week,56.0,3,3,1,0,0
SMMS01515,Low,5.4,90,4.3,0,23.4,0.6,This Month,52.6,1,2,1,0,0
SMMS01516,Critical,12.6,10,14.8,0,38.7,0.67,Immediate,61.0,4,4,1,0,0
SMMS01517,Medium,5.3,60,11.4,3,33.4,0.64,This Month,52.8,2,2,1,0,0
SMMS01518,Low,3.3,90,1.3,0,52.0,0.66,This Month,45.0,1,2,1,0,0
SMMS01519,Medium,6.0,60,1.8,2,69.6,0.55,This Month,50.3,2,2,1,0,0
SMMS01520,Medium,3.7,60,23.3,2,84.6,0.82,This Month,44.6,2,2,1,0,0
SMMS01521,Low,2.8,0,4.5,0,57.0,0.73,Programmed,16.7,1,1,1,0,0
SMMS01522,Low,3.3,90,24.1,1,49.6,0.78,This Month,51.0,1,2,1,0,0
SMMS01523,Critical,8.7,10,6.2,0,44.1,0.74,Immediate,50.0,4,4,1,0,0
SMMS01524,High,6.6,30,9.6,1,42.6,0.75,This Month,48.9,3,2,1,0,0
SMMS01525,High,5.6,30,14.4,2,62.5,0.9,This Month,51.8,3,2,1,0,0
SMMS01526,Medium,4.0,60,15.6,0,57.2,0.53,This Month,54.1,2,2,1,0,0
SMMS01527,High,8.2,30,24.6,2,48.6,0.67,This Week,55.0,3,3,1,0,0
SMMS01528,High,4.6,30,12.7,4,69.9,0.73,This Month,50.6,3,2,1,0,0
SMMS01529,Medium,2.8,60,23.5,1,56.4,0.65,This Week,55.7,2,3,1,0,0
SMMS01530,Low,4.3,19,4.6,1,20.1,0.86,Programmed,28.0,1,1,1,0,0
SMMS01531,High,12.5,30,11.1,0,62.7,0.62,This Month,50.4,3,2,1,0,0
SMMS01532,Critical,5.5,10,7.0,0,41.4,0.72,Immediate,55.3,4,4,1,0,0
SMMS01533,Low,4.0,90,21.8,1,31.0,0.74,This Week,57.1,1,3,1,0,0
SMMS01534,Low,2.8,90,10.9,0,21.1,0.56,This Week,56.1,1,3,1,0,0
SMMS01535,Medium,5.2,60,3.5,0,27.1,0.62,This Month,46.9,2,2,1,0,0
SMMS01536,High,5.7,30,8.1,1,92.3,0.72,This Month,53.8,3,2,1,0,0
SMMS01537,High,3.7,30,11.4,1,46.2,0.55,This Month,50.8,3,2,1,0,0
SMMS01538,Low,2.5,78,6.4,1,34.7,0.45,This Month,51.6,1,2,1,0,0
SMMS01539,Medium,3.8,60,22.6,1,26.1,0.76,This Week,60.7,2,3,1,0,0
SMMS01540,Critical,11.3,10,8.3,4,79.0,0.84,Immediate,63.5,4,4,1,0,0
SMMS01541,Medium,4.5,16,20.4,1,43.7,0.77,This Month,42.6,2,2,1,0,0
SMMS01542,Critical,8.3,10,21.6,1,37.1,0.75,Immediate,60.9,4,4,1,0,0
SMMS01543,Critical,8.0,10,2.0,0,61.7,0.71,Immediate,57.8,4,4,1,0,0
SMMS01544,High,6.3,30,5.6,1,59.4,0.59,This Week,55.6,3,3,1,0,0
SMMS01545,Medium,5.8,60,13.1,2,36.6,0.8,This Month,46.8,2,2,1,0,0
SMMS01546,Medium,4.3,60,11.3,2,61.0,0.69,This Week,55.3,2,3,1,0,0
SMMS01547,High,6.7,30,23.2,3,66.0,0.71,This Week,59.4,3,3,1,0,0
SMMS01548,High,5.1,30,19.1,1,61.1,0.75,This Week,55.2,3,3,1,0,0
SMMS01549,Medium,4.2,60,23.6,2,42.7,0.89,This Month,48.6,2,2,1,0,0
SMMS01550,Critical,10.3,10,23.0,1,47.7,0.86,Immediate,64.5,4,4,1,0,0
SMMS01551,Medium,6.1,60,19.5,1,22.6,0.7,This Week,55.1,2,3,1,0,0
SMMS01552,Low,6.6,32,18.8,4,42.4,0.8,This Month,42.1,1,2,1,0,0
SMMS01553,Medium,5.5,0,19.3,5,30.3,0.75,This Month,40.2,2,2,1,0,0
SMMS01554,Medium,7.2,60,12.0,5,95.1,0.88,This Month,51.1,2,2,1,0,0
SMMS01555,Medium,7.1,60,14.6,1,38.8,0.7,This Month,53.8,2,2,1,0,0
SMMS01556,Medium,4.2,38,15.2,3,28.9,0.91,This Month,48.2,2,2,1,0,0
SMMS01557,High,3.3,30,15.7,0,72.1,0.47,This Month,52.2,3,2,1,0,0
SMMS01558,Critical,13.4,10,22.5,0,55.5,0.75,Immediate,56.6,4,4,1,0,0
SMMS01559,Low,5.7,31,24.4,6,35.0,0.74,This Month,38.6,1,2,1,0,0
SMMS01560,Medium,4.6,60,2.9,2,38.5,0.74,This Month,47.3,2,2,1,0,0
SMMS01561,Low,3.0,68,3.7,0,52.2,0.68,This Month,44.6,1,2,1,0,0
SMMS01562,Critical,8.0,10,3.7,0,68.8,0.71,Immediate,57.5,4,4,1,0,0
SMMS01563,Low,4.9,90,5.3,1,19.1,0.66,This Month,39.8,1,2,1,0,0
SMMS01564,High,4.4,30,9.9,3,63.3,0.68,This Month,51.6,3,2,1,0,0
SMMS01565,Low,2.4,90,19.6,4,39.5,0.64,This Week,56.9,1,3,1,0,0
SMMS01566,High,8.4,30,4.5,1,70.2,0.6,This Month,53.3,3,2,1,0,0
SMMS01567,Medium,2.0,60,21.4,2,66.3,0.71,This Week,57.7,2,3,1,0,0
SMMS01568,Medium,6.8,60,15.0,3,40.3,0.88,This Week,58.2,2,3,1,0,0
SMMS01569,Medium,4.3,58,14.3,2,78.1,0.68,This Week,55.7,2,3,1,0,0
SMMS01570,High,5.4,30,19.0,3,45.8,0.79,This Month,52.5,3,2,1,0,0
SMMS01571,Medium,3.8,60,3.9,1,31.7,0.6,This Month,52.5,2,2,1,0,0
SMMS01572,High,3.9,30,14.7,1,34.8,0.71,This Month,48.9,3,2,1,0,0
SMMS01573,Medium,4.2,60,17.3,2,26.8,0.76,This Week,59.0,2,3,1,0,0
SMMS01574,Medium,5.0,60,1.1,3,76.5,0.7,This Month,50.6,2,2,1,0,0
SMMS01575,Medium,3.7,60,13.1,5,27.4,0.78,This Week,57.0,2,3,1,0,0
SMMS01576,Medium,7.7,60,15.1,0,31.9,0.74,This Month,53.6,2,2,1,0,0
SMMS01577,High,4.7,30,11.6,3,40.4,0.67,This Week,55.4,3,3,1,0,0
SMMS01578,Medium,2.7,60,10.6,3,31.8,0.84,This Month,53.5,2,2,1,0,0
SMMS01579,Low,4.9,90,4.0,0,57.3,0.64,This Month,45.8,1,2,1,0,0
SMMS01580,Medium,4.5,60,12.4,3,54.7,0.68,This Week,60.1,2,3,1,0,0
SMMS01581,Medium,7.8,60,5.5,0,20.8,0.63,This Month,50.8,2,2,1,0,0
SMMS01582,High,4.8,30,10.8,0,58.0,0.86,This Month,51.7,3,2,1,0,0
SMMS01583,High,8.5,30,23.7,2,46.3,0.89,This Month,54.0,3,2,1,0,0
SMMS01584,High,7.0,30,2.4,2,53.3,0.84,This Month,54.7,3,2,1,0,0
SMMS01585,Low,5.7,90,13.2,0,57.2,0.69,This Month,52.2,1,2,1,0,0
SMMS01586,High,3.9,30,23.4,1,34.4,0.78,This Week,58.9,3,3,1,0,0
SMMS01587,High,6.6,30,24.5,1,63.7,0.67,This Week,55.9,3,3,1,0,0
SMMS01588,Low,4.4,90,6.9,0,41.8,0.73,This Month,49.2,1,2,1,0,0
SMMS01589,Low,0.8,38,17.5,1,27.1,0.74,Programmed,27.8,1,1,1,0,0
SMMS01590,High,7.7,30,4.1,0,37.1,0.6,This Month,43.6,3,2,1,0,0
SMMS01591,Medium,4.1,60,23.2,2,44.2,0.9,This Week,57.0,2,3,1,0,0
SMMS01592,Medium,5.3,60,24.1,3,42.0,0.71,This Week,58.5,2,3,1,0,0
SMMS01593,Medium,4.9,60,6.3,4,47.7,0.89,This Month,52.2,2,2,1,0,0
SMMS01594,Medium,2.7,60,7.6,1,53.1,0.64,This Week,61.3,2,3,1,0,0
SMMS01595,Critical,6.1,10,16.8,1,62.0,0.74,Immediate,54.7,4,4,1,0,0
SMMS01596,High,6.5,30,19.5,3,70.8,0.85,This Month,49.5,3,2,1,0,0
SMMS01597,Medium,4.2,60,22.1,1,60.0,0.69,This Week,56.6,2,3,1,0,0
SMMS01598,Medium,7.2,60,16.5,1,53.0,0.59,This Month,47.8,2,2,1,0,0
SMMS01599,Critical,7.4,10,7.0,0,48.1,0.77,Immediate,57.3,4,4,1,0,0
SMMS01600,High,4.3,30,6.5,2,32.8,0.76,This Week,57.6,3,3,1,0,0
SMMS01601,Medium,6.6,0,8.9,1,30.6,0.83,Programmed,27.3,2,1,1,0,0
SMMS01602,High,6.6,30,8.3,0,31.3,0.51,This Month,53.3,3,2,1,0,0
SMMS01603,Medium,7.4,5,3.3,0,22.5,0.65,Programmed,31.9,2,1,1,0,0
SMMS01604,Critical,6.2,10,13.4,1,66.7,0.83,Immediate,62.3,4,4,1,0,0
SMMS01605,Medium,3.3,60,24.5,0,56.7,0.85,This Week,58.0,2,3,1,0,0
SMMS01606,High,5.1,30,10.6,1,35.4,0.5,This Week,56.2,3,3,1,0,0
SMMS01607,High,6.3,27,8.6,0,27.6,0.54,This Month,54.8,3,2,1,0,0
SMMS01608,Critical,7.3,10,5.7,3,70.2,0.72,Immediate,56.1,4,4,1,0,0
SMMS01609,Critical,7.1,10,6.5,1,62.6,0.89,Immediate,54.3,4,4,1,0,0
SMMS01610,High,3.3,0,11.1,2,33.6,0.99,This Month,37.4,3,2,1,0,0
SMMS01611,Medium,5.0,60,23.9,3,28.5,0.79,This Week,67.5,2,3,1,0,0
SMMS01612,Medium,5.5,60,22.4,1,32.1,0.7,This Month,53.7,2,2,1,0,0
SMMS01613,Medium,4.2,60,3.8,2,75.1,0.6,This Month,46.8,2,2,1,0,0
SMMS01614,Medium,4.8,60,3.6,1,50.2,0.7,This Month,48.5,2,2,1,0,0
SMMS01615,Medium,4.2,60,12.4,0,43.1,0.71,This Month,51.6,2,2,1,0,0
SMMS01616,Low,2.9,42,2.2,2,36.9,0.86,Programmed,34.4,1,1,1,0,0
SMMS01617,Low,5.3,0,4.4,0,29.5,0.86,Programmed,24.6,1,1,1,0,0
SMMS01618,Low,2.8,90,10.7,1,28.7,0.72,This Month,47.6,1,2,1,0,0
SMMS01619,Low,2.6,90,24.1,3,54.6,0.74,This Week,62.5,1,3,1,0,0
SMMS01620,Medium,6.0,60,3.1,1,34.0,0.69,This Month,44.6,2,2,1,0,0
SMMS01621,Low,3.3,90,17.9,6,34.8,0.74,This Week,55.5,1,3,1,0,0
SMMS01622,High,8.8,30,2.0,0,40.5,0.69,This Month,50.1,3,2,1,0,0
SMMS01623,High,4.6,30,13.6,1,30.6,0.65,This Week,58.9,3,3,1,0,0
SMMS01624,Critical,9.8,10,16.7,1,38.5,0.69,Immediate,58.7,4,4,1,0,0
SMMS01625,Low,5.4,90,3.1,1,17.2,0.72,This Month,52.1,1,2,1,0,0
SMMS01626,High,5.6,30,12.6,0,68.3,0.78,This Month,48.7,3,2,1,0,0
SMMS01627,High,7.9,30,17.4,1,72.2,0.8,This Week,62.0,3,3,1,0,0
SMMS01628,Medium,6.1,0,2.6,1,58.1,0.91,This Month,37.5,2,2,1,0,0
SMMS01629,Medium,5.8,60,3.6,1,30.2,0.59,This Month,45.4,2,2,1,0,0
SMMS01630,Critical,7.9,10,20.6,1,75.0,0.78,Immediate,67.5,4,4,1,0,0
SMMS01631,High,10.0,30,21.6,4,44.5,0.82,This Week,58.4,3,3,1,0,0
SMMS01632,Low,4.0,90,22.8,4,25.4,0.78,This Week,59.7,1,3,1,0,0
SMMS01633,Medium,2.3,60,23.1,2,36.0,0.75,This Week,61.6,2,3,1,0,0
SMMS01634,Critical,8.9,10,22.2,1,51.8,0.63,Immediate,61.5,4,4,1,0,0
SMMS01635,High,4.3,30,24.4,6,58.0,0.74,This Week,63.4,3,3,1,0,0
SMMS01636,High,7.1,0,11.0,3,45.4,0.93,This Month,45.4,3,2,1,0,0
SMMS01637,Medium,6.3,60,20.4,3,33.2,0.77,This Month,54.5,2,2,1,0,0
SMMS01638,Medium,5.6,60,22.1,1,25.6,0.8,This Month,47.8,2,2,1,0,0
SMMS01639,Medium,3.6,60,15.8,2,58.1,0.83,This Week,61.2,2,3,1,0,0
SMMS01640,High,8.8,30,15.5,0,58.8,0.5,This Week,56.8,3,3,1,0,0
SMMS01641,Medium,2.9,60,8.8,1,38.4,0.67,This Month,52.7,2,2,1,0,0
SMMS01642,High,5.2,30,19.9,3,36.8,0.76,This Week,57.6,3,3,1,0,0
SMMS01643,Medium,9.6,60,8.7,1,56.8,0.64,This Month,46.9,2,2,1,0,0
SMMS01644,Medium,4.8,0,16.7,1,85.0,0.92,This Month,41.2,2,2,1,0,0
SMMS01645,Low,2.1,90,21.7,2,31.3,0.85,This Week,60.5,1,3,1,0,0
SMMS01646,High,10.1,30,20.6,1,32.5,0.77,This Month,52.5,3,2,1,0,0
