Defect_ID,Section_ID,Station1,Station2,Chainage_KM,Zone,Division,Corridor_ID,Asset_ID,Asset_Type,Defect_Type,Severity_Level,Detection_Method,Latitude,Longitude,Reported_Date,Date_to_Start_work,Date_to_End_work,Work_Due_Date,Work_Overall_Duration,Work_Duration_Per_Day,Overdue_Days,Asset_Age_Years,Last_Maintenance_Date,Maintenance_Frequency_Days,Historical_Failure_Count,Voltage_V,Current_A,Power_Load_MW,Wind_Speed_kmh,Weather_Condition,Component_Health,Traffic_Trains_Per_Day,Goods_Trains_Forecast,Route_Criticality,Overlapping_Engineering_Request,Overlapping_SNT_Request,Joint_Block_Feasibility_Score,Task_Urgency_Tier,Planning_Horizon,Recommended_Block_Duration_Min,Joint_Block_Recommendation,Failure_Probability_72h,Remaining_Useful_Life_Hours,Priority_Score,Priority_Class,Predicted_Resolution_Time_Hours,Risk_If_Delayed,Confidence_Score
TDMS03504,CPUS-VBWA,CPUS,VBWA,71.86,Southern Railway,Chennai,CORR_002,TRD_INSULATION_FAULT_F3504,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,Medium,Manual_Inspection,14.320705,80.528162,04-09-2025,04-09-2026,05-09-2026,08-09-2026,4.53,4.0,60,26.1,06-08-2026,90,3,2007.7,182.9,49.1,20.0,Thunderstorm,Normal,22,28,MEDIUM,True,False,64.9,This_Month,Monthly,240,Yes,0.261,625.6,48.4,C,4.53,63.3,0.753
TDMS03505,XOSN-HDT,XOSN,HDT,56.06,Central Railway,Solapur,CORR_005,TRD_TRANSFORMER_FAILURE_F3505,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Visual_Patrol,16.873626,74.636097,14-12-2025,03-09-2026,04-09-2026,07-09-2026,3.25,2.93,60,17.2,19-01-2026,180,2,2183.4,223.8,49.9,13.2,Clear,Normal,77,17,HIGH,True,False,54.3,This_Month,Monthly,176,No,0.176,677.8,53.0,B,3.25,59.8,0.748
TDMS03506,VHOM-UE,VHOM,UE,97.49,Southern Railway,Salem,CORR_003,TRD_OVERHEATING_F3506,TRACTION_POWER_EQUIPMENT,Overheating,High,Sensor_Alert,11.483501,78.754712,12-03-2026,09-09-2026,10-09-2026,12-09-2026,4.92,4.65,40,4.7,06-04-2026,90,2,1936.4,228.0,53.0,16.8,Snowy,Overheated,56,12,MEDIUM,False,False,30.7,This_Week,Weekly,279,No,0.39,414.1,63.1,B,4.92,77.0,0.863
TDMS03507,QTFWM-UXTY,QTFWM,UXTY,87.39,Western Railway,Ahmedabad,CORR_007,TRD_LINE_BREAKAGE_F3507,OHE_CONTACT_LINE,Line Breakage,Critical,Sensor_Alert,25.314427,73.531816,09-09-2025,15-09-2026,15-09-2026,16-09-2026,4.66,5.02,20,26.4,02-11-2025,365,1,1996.3,195.4,48.2,27.5,Windstorm,Faulty,24,10,MEDIUM,False,False,35.8,Immediate,Weekly,301,No,0.699,201.7,79.6,A,4.66,90.0,0.668
TDMS03508,BEHOU-GD,BEHOU,GD,83.63,Southern Railway,Chennai,CORR_012,TRD_OVERHEATING_F3508,TRACTION_POWER_EQUIPMENT,Overheating,Critical,Manual_Inspection,13.442076,82.610999,04-05-2026,13-09-2026,14-09-2026,15-09-2026,5.68,5.43,20,13.8,11-05-2026,90,2,2277.3,182.8,54.1,27.9,Thunderstorm,Faulty,63,11,HIGH,False,False,36.7,Immediate,Weekly,326,No,0.614,277.2,81.2,A,5.68,93.3,0.718
TDMS03509,YLMB-AIQP,YLMB,AIQP,50.4,Northern Railway,Moradabad,CORR_011,TRD_CIRCUIT_BREAKER_TRIP_F3509,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Critical,Visual_Patrol,32.379033,83.983812,15-08-2026,16-09-2026,16-09-2026,17-09-2026,5.73,5.85,15,1.1,24-08-2025,365,1,1995.9,219.0,48.5,18.4,Windstorm,Faulty,71,27,LOW,False,False,39.8,Immediate,Weekly,351,No,0.69,257.0,66.6,B,5.73,85.6,0.61
TDMS03510,YWMC-ZX,YWMC,ZX,101.88,Western Railway,Vadodara,CORR_008,TRD_OVERHEATING_F3510,TRACTION_POWER_EQUIPMENT,Overheating,Critical,Sensor_Alert,21.037809,72.341168,18-07-2026,03-09-2026,03-09-2026,04-09-2026,4.04,4.65,20,18.5,15-10-2025,90,1,2138.3,236.5,47.2,29.1,Snowy,Faulty,42,29,HIGH,True,False,63.5,Immediate,Weekly,279,Yes,0.62,253.3,82.5,A,4.04,89.6,0.771
TDMS03511,JIKUN-YGKMC,JIKUN,YGKMC,77.61,Northern Railway,Moradabad,CORR_011,TRD_OVERHEATING_F3511,TRACTION_POWER_EQUIPMENT,Overheating,Medium,Sensor_Alert,29.913438,80.172147,01-09-2026,09-09-2026,09-09-2026,12-09-2026,4.09,4.43,0,24.0,18-07-2026,90,5,1950.4,203.6,52.0,10.6,Rainy,Normal,33,6,LOW,False,False,23.5,Programmed,Monthly,266,No,0.305,563.7,26.5,C,4.09,41.8,0.96
TDMS03512,BAFVE-IV,BAFVE,IV,34.56,Southern Railway,Chennai,CORR_007,TRD_INSULATION_FAULT_F3512,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,Critical,Sensor_Alert,11.364742,86.096781,31-01-2026,13-09-2026,14-09-2026,15-09-2026,4.88,4.62,20,13.3,11-02-2026,90,1,1902.4,208.5,54.8,24.8,Snowy,Faulty,75,21,LOW,False,False,43.9,Immediate,Weekly,277,No,0.66,290.2,70.6,B,4.88,80.3,0.769
TDMS03513,BMHW-KLLK,BMHW,KLLK,65.61,South Central Railway,Vijayawada,CORR_004,TRD_TRANSFORMER_FAILURE_F3513,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Manual_Inspection,14.412878,87.358807,27-11-2025,12-09-2026,13-09-2026,14-09-2026,4.42,4.28,20,8.3,31-07-2026,365,3,2253.2,215.5,53.6,14.5,Rainy,Faulty,44,26,MEDIUM,False,False,45.0,Immediate,Weekly,257,No,0.743,183.0,74.3,B,4.42,96.8,0.747
TDMS03514,OQZS-JX,OQZS,JX,99.52,Northern Railway,Delhi,CORR_009,TRD_CONTACT_WIRE_WEAR_F3514,OHE_CONTACT_LINE,Contact Wire Wear,Medium,Visual_Patrol,27.991409,77.71978,07-07-2025,06-09-2026,06-09-2026,09-09-2026,3.54,4.0,60,24.6,23-11-2025,90,3,2216.9,246.7,45.4,18.8,Snowy,Normal,62,11,MEDIUM,False,False,27.1,This_Month,Monthly,240,No,0.246,561.8,47.0,C,3.54,56.5,0.725
TDMS03515,CXUY-QL,CXUY,QL,70.11,Northern Railway,Lucknow,CORR_006,TRD_CONTACT_WIRE_WEAR_F3515,OHE_CONTACT_LINE,Contact Wire Wear,Critical,Thermal_Drone,32.822748,86.127281,05-12-2025,04-09-2026,04-09-2026,05-09-2026,4.53,4.6,20,3.6,03-09-2025,180,1,2256.2,227.6,49.4,19.1,Rainy,Faulty,53,15,HIGH,False,False,40.8,Immediate,Weekly,276,No,0.634,309.4,78.0,A,4.53,81.8,0.756
TDMS03516,SRY-YFQSA,SRY,YFQSA,42.37,South Central Railway,Nanded,CORR_007,TRD_VOLTAGE_FLUCTUATION_F3516,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Medium,Thermal_Drone,19.814552,76.468476,13-08-2026,12-09-2026,13-09-2026,16-09-2026,3.51,3.38,0,3.1,27-03-2026,365,2,2087.5,228.9,54.9,22.8,Windstorm,Normal,26,7,MEDIUM,False,True,50.2,Programmed,Monthly,203,No,0.183,559.6,25.0,C,3.51,33.1,0.887
TDMS03517,MSRZC-SUCEN,MSRZC,SUCEN,95.07,South Eastern Railway,Ranchi,CORR_012,TRD_TRANSFORMER_FAILURE_F3517,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Visual_Patrol,24.662134,85.644196,16-08-2025,16-09-2026,17-09-2026,19-09-2026,3.94,3.82,40,29.5,31-08-2025,90,1,1972.6,240.5,46.1,20.1,Thunderstorm,Overheated,62,28,HIGH,False,False,30.1,This_Week,Weekly,229,No,0.55,321.2,71.6,B,3.94,78.9,0.709
TDMS03518,IF-UCBPE,IF,UCBPE,117.65,South Eastern Railway,Ranchi,CORR_001,TRD_OVERHEATING_F3518,TRACTION_POWER_EQUIPMENT,Overheating,High,Manual_Inspection,23.66398,83.237352,25-04-2026,03-09-2026,04-09-2026,06-09-2026,4.72,4.18,40,21.3,14-10-2025,90,4,1867.8,192.4,46.2,10.2,Thunderstorm,Overheated,80,22,HIGH,False,False,53.1,This_Week,Weekly,251,No,0.523,365.7,70.1,B,4.72,85.1,0.667
TDMS03519,SZE-CEQ,SZE,CEQ,89.43,Southern Railway,Chennai,CORR_006,TRD_VOLTAGE_FLUCTUATION_F3519,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,High,Manual_Inspection,13.56947,88.194689,04-10-2025,06-09-2026,07-09-2026,09-09-2026,5.23,4.92,40,8.7,26-07-2026,180,0,1828.7,235.3,48.3,13.0,Snowy,Overheated,31,19,MEDIUM,False,False,42.2,This_Week,Weekly,295,No,0.416,486.5,66.8,B,5.23,74.6,0.652
TDMS03520,NUDDO-KOOZN,NUDDO,KOOZN,85.8,South Eastern Railway,Ranchi,CORR_003,TRD_OIL_LEAKAGE_F3520,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,High,Manual_Inspection,22.89686,82.027601,15-02-2026,14-09-2026,15-09-2026,17-09-2026,4.83,4.72,40,10.6,25-03-2026,90,2,2217.8,222.1,52.2,24.9,Clear,Overheated,58,10,LOW,False,False,34.9,This_Month,Monthly,283,No,0.444,510.8,58.0,B,4.83,74.3,0.745
TDMS03521,VGNK-ASHO,VGNK,ASHO,88.19,South Eastern Railway,Ranchi,CORR_010,TRD_OIL_LEAKAGE_F3521,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Critical,Manual_Inspection,22.673392,84.563396,08-08-2026,08-09-2026,08-09-2026,09-09-2026,4.52,5.18,20,18.6,24-11-2025,90,1,2028.5,181.1,51.2,28.5,Clear,Faulty,52,27,MEDIUM,True,False,71.6,Immediate,Weekly,311,Yes,0.643,265.3,71.4,B,4.52,88.7,0.652
TDMS03522,PI-ZH,PI,ZH,118.32,Northern Railway,Ferozpur,CORR_011,TRD_OVERHEATING_F3522,TRACTION_POWER_EQUIPMENT,Overheating,High,Thermal_Drone,31.964953,71.773244,13-05-2026,14-09-2026,14-09-2026,16-09-2026,4.29,4.53,40,1.5,14-09-2025,365,3,1859.8,188.7,45.8,22.8,Windstorm,Overheated,25,14,HIGH,False,True,61.4,This_Week,Weekly,272,Yes,0.38,497.8,60.7,B,4.29,73.0,0.773
TDMS03523,SNW-CI,SNW,CI,20.37,Southern Railway,Palakkad,CORR_002,TRD_OVERHEATING_F3523,TRACTION_POWER_EQUIPMENT,Overheating,High,Thermal_Drone,13.194083,72.920172,25-08-2026,07-09-2026,07-09-2026,09-09-2026,3.09,3.42,0,13.8,03-07-2026,365,4,2071.0,185.8,52.4,23.9,Windstorm,Overheated,29,14,HIGH,False,False,34.3,This_Month,Monthly,205,No,0.472,418.9,53.3,B,3.09,61.2,0.87
TDMS03524,EEA-MYYZ,EEA,MYYZ,4.82,Central Railway,Mumbai CST,CORR_002,TRD_SAGGING_F3524,OHE_CONTACT_LINE,Sagging,High,Visual_Patrol,15.073848,71.037648,25-02-2026,06-09-2026,07-09-2026,09-09-2026,4.77,4.53,40,3.8,14-05-2026,180,1,1909.7,218.3,53.2,10.9,Clear,Overheated,44,12,MEDIUM,True,False,63.3,This_Week,Weekly,272,Yes,0.415,472.0,61.6,B,4.77,73.7,0.653
TDMS03525,ORIMI-FUIWS,ORIMI,FUIWS,46.19,Northern Railway,Moradabad,CORR_009,TRD_CONTACT_WIRE_WEAR_F3525,OHE_CONTACT_LINE,Contact Wire Wear,High,Sensor_Alert,31.074128,82.617259,06-02-2026,05-09-2026,06-09-2026,08-09-2026,5.3,5.25,40,16.8,07-10-2025,180,2,2185.6,245.2,50.6,20.1,Clear,Overheated,74,12,MEDIUM,True,True,80.9,This_Month,Monthly,315,Yes,0.509,461.0,58.0,B,5.3,73.2,0.893
TDMS03526,PZIF-GE,PZIF,GE,44.72,Southern Railway,Chennai,CORR_003,TRD_LINE_BREAKAGE_F3526,OHE_CONTACT_LINE,Line Breakage,Critical,Visual_Patrol,10.398099,85.792234,05-07-2025,14-09-2026,15-09-2026,16-09-2026,5.79,5.68,20,10.3,04-11-2025,90,3,1982.3,199.9,53.1,19.4,Rainy,Faulty,67,14,HIGH,False,False,45.4,Immediate,Weekly,341,No,0.689,163.0,81.7,A,5.79,91.6,0.739
TDMS03527,USFU-CB,USFU,CB,81.76,Eastern Railway,Malda,CORR_003,TRD_TRANSFORMER_FAILURE_F3527,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Thermal_Drone,33.732273,86.756573,23-04-2026,04-09-2026,05-09-2026,06-09-2026,4.59,4.3,20,24.5,16-11-2025,365,3,2168.0,192.6,47.5,10.9,Windstorm,Faulty,67,13,MEDIUM,True,False,79.3,Immediate,Weekly,258,Yes,0.726,212.5,79.7,A,4.59,91.7,0.77
TDMS03528,NK-LDN,NK,LDN,17.47,South Central Railway,Vijayawada,CORR_012,TRD_INSULATION_FAULT_F3528,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,Critical,Thermal_Drone,15.370811,86.914477,23-08-2025,06-09-2026,07-09-2026,08-09-2026,5.75,5.4,20,7.1,18-06-2026,180,2,1999.8,247.1,47.8,18.1,Windstorm,Faulty,76,21,HIGH,False,True,59.0,Immediate,Weekly,324,Yes,0.684,285.6,80.6,A,5.75,89.9,0.866
TDMS03529,BY-MTJ,BY,MTJ,43.58,Western Railway,Ahmedabad,CORR_012,TRD_LINE_BREAKAGE_F3529,OHE_CONTACT_LINE,Line Breakage,High,Sensor_Alert,24.069883,73.24739,18-02-2026,09-09-2026,10-09-2026,12-09-2026,4.85,4.47,40,19.7,29-11-2025,180,3,1905.2,197.6,48.6,18.4,Thunderstorm,Overheated,53,18,MEDIUM,False,False,32.4,This_Week,Weekly,268,No,0.49,388.4,63.6,B,4.85,72.3,0.862
TDMS03530,AAE-EN,AAE,EN,96.56,Central Railway,Solapur,CORR_011,TRD_OVERHEATING_F3530,TRACTION_POWER_EQUIPMENT,Overheating,High,Sensor_Alert,16.598263,75.645551,18-07-2026,12-09-2026,12-09-2026,14-09-2026,4.02,4.03,36,27.3,08-12-2025,365,5,2032.2,238.9,47.0,28.1,Clear,Overheated,31,6,HIGH,True,True,85.7,This_Week,Weekly,242,Yes,0.478,457.3,67.0,B,4.02,73.7,0.733
TDMS03531,OHR-TAS,OHR,TAS,72.52,Central Railway,Nagpur,CORR_008,TRD_OIL_LEAKAGE_F3531,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,High,Sensor_Alert,21.015544,82.163737,12-03-2026,13-09-2026,14-09-2026,16-09-2026,4.87,4.8,40,22.3,02-03-2026,90,4,2015.6,216.5,52.6,10.4,Snowy,Overheated,70,12,MEDIUM,False,False,54.3,This_Week,Weekly,288,No,0.514,463.4,62.2,B,4.87,80.8,0.861
TDMS03532,CHNEF-BDB,CHNEF,BDB,42.69,Northern Railway,Ferozpur,CORR_004,TRD_OIL_LEAKAGE_F3532,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Medium,Thermal_Drone,33.702118,74.81047,23-03-2026,08-09-2026,09-09-2026,12-09-2026,3.82,3.62,60,16.6,27-04-2026,90,1,1811.7,225.5,47.2,25.8,Thunderstorm,Normal,78,23,MEDIUM,False,False,15.2,This_Month,Monthly,217,No,0.158,592.3,46.5,C,3.82,59.1,0.751
TDMS03533,MOYAQ-QFGDR,MOYAQ,QFGDR,23.97,Southern Railway,Palakkad,CORR_001,TRD_VOLTAGE_FLUCTUATION_F3533,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Medium,Thermal_Drone,8.664802,71.015497,15-12-2025,09-09-2026,09-09-2026,12-09-2026,3.8,3.87,60,1.4,03-08-2026,365,3,2086.0,227.6,52.0,15.4,Clear,Normal,78,22,LOW,False,False,31.4,This_Month,Monthly,232,No,0.259,615.5,45.7,C,3.8,61.4,0.733
TDMS03534,SBQU-WUNQ,SBQU,WUNQ,9.03,Western Railway,Rajkot,CORR_008,TRD_CONTACT_WIRE_WEAR_F3534,OHE_CONTACT_LINE,Contact Wire Wear,High,Manual_Inspection,23.84579,71.204221,28-07-2025,04-09-2026,04-09-2026,06-09-2026,5.02,5.1,40,23.3,13-08-2025,90,1,1837.3,221.3,49.4,18.4,Clear,Overheated,43,15,MEDIUM,True,False,58.8,This_Week,Weekly,306,Yes,0.466,492.4,62.4,B,5.02,75.1,0.643
TDMS03535,XZXEF-HS,XZXEF,HS,8.26,Northern Railway,Lucknow,CORR_006,TRD_LINE_BREAKAGE_F3535,OHE_CONTACT_LINE,Line Breakage,Critical,Thermal_Drone,30.263152,84.127437,24-10-2025,13-09-2026,14-09-2026,15-09-2026,5.38,5.3,20,3.6,03-08-2026,90,0,1949.9,192.6,49.7,19.5,Snowy,Faulty,20,10,HIGH,False,False,49.1,Immediate,Weekly,318,No,0.729,202.6,84.0,A,5.38,91.0,0.748
TDMS03536,KDMP-GVMO,KDMP,GVMO,105.84,Northern Railway,Ambala,CORR_011,TRD_LINE_BREAKAGE_F3536,OHE_CONTACT_LINE,Line Breakage,Critical,Thermal_Drone,33.134482,76.69956,11-07-2025,12-09-2026,12-09-2026,13-09-2026,5.23,5.25,20,22.7,19-11-2025,90,4,1904.4,206.0,48.0,22.8,Thunderstorm,Faulty,69,15,MEDIUM,False,False,42.2,Immediate,Weekly,315,No,0.728,242.5,76.5,A,5.23,90.4,0.819
TDMS03537,ACGPO-FPVAU,ACGPO,FPVAU,8.46,South Central Railway,Guntakal,CORR_008,TRD_CONTACT_WIRE_WEAR_F3537,OHE_CONTACT_LINE,Contact Wire Wear,Critical,Thermal_Drone,13.983005,74.129565,18-03-2026,05-09-2026,06-09-2026,07-09-2026,5.67,5.25,20,1.5,24-12-2025,90,1,1943.2,192.8,49.4,17.0,Snowy,Faulty,70,14,HIGH,False,False,45.5,Immediate,Weekly,315,No,0.623,314.6,78.7,A,5.67,90.7,0.754
TDMS03538,JZ-TBN,JZ,TBN,76.91,South Central Railway,Nanded,CORR_010,TRD_LINE_BREAKAGE_F3538,OHE_CONTACT_LINE,Line Breakage,Medium,Manual_Inspection,19.036209,77.590898,15-10-2025,04-09-2026,05-09-2026,08-09-2026,4.52,4.0,60,1.7,21-06-2026,90,1,2196.4,193.2,46.8,15.4,Clear,Normal,78,7,MEDIUM,True,False,52.1,This_Month,Monthly,240,No,0.148,679.7,45.9,C,4.52,52.1,0.614
TDMS03539,CI-AELKQ,CI,AELKQ,32.79,Northern Railway,Lucknow,CORR_004,TRD_SAGGING_F3539,OHE_CONTACT_LINE,Sagging,High,Manual_Inspection,30.413333,82.973107,01-07-2026,13-09-2026,14-09-2026,16-09-2026,5.08,4.9,40,12.5,17-07-2026,180,2,1935.3,209.0,49.8,23.4,Clear,Overheated,38,10,HIGH,True,False,44.2,This_Week,Weekly,294,No,0.431,393.5,67.2,B,5.08,73.6,0.794
TDMS03540,KEMPA-KRG,KEMPA,KRG,23.32,Southern Railway,Tiruchirapalli,CORR_008,TRD_INSULATION_FAULT_F3540,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,Critical,Manual_Inspection,8.830624,80.74637,16-02-2026,14-09-2026,14-09-2026,15-09-2026,4.38,5.03,20,8.3,08-06-2026,90,2,1856.7,199.4,49.8,19.2,Windstorm,Faulty,64,29,HIGH,True,True,92.1,Immediate,Weekly,302,Yes,0.772,133.3,80.5,A,4.38,95.3,0.755
TDMS03541,CBY-ZBRLY,CBY,ZBRLY,39.52,Central Railway,Pune,CORR_007,TRD_TRANSFORMER_FAILURE_F3541,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Thermal_Drone,19.429106,73.910893,05-10-2025,04-09-2026,05-09-2026,08-09-2026,3.29,3.0,60,17.8,31-10-2025,365,3,2156.0,246.8,46.3,19.1,Windstorm,Normal,61,14,HIGH,True,False,49.0,This_Month,Monthly,180,No,0.285,520.7,53.4,B,3.29,67.4,0.714
TDMS03542,XOTRB-YMZ,XOTRB,YMZ,117.78,Northern Railway,Lucknow,CORR_007,TRD_CIRCUIT_BREAKER_TRIP_F3542,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Critical,Thermal_Drone,25.954254,79.501056,11-10-2025,13-09-2026,13-09-2026,14-09-2026,4.79,4.98,20,7.2,04-01-2026,90,0,1895.6,189.5,52.1,24.8,Rainy,Faulty,48,8,MEDIUM,True,False,78.4,Immediate,Weekly,299,Yes,0.72,213.2,76.3,A,4.79,93.7,0.794
TDMS03543,DDXV-HBBBC,DDXV,HBBBC,35.72,Northern Railway,Moradabad,CORR_012,TRD_CONTACT_WIRE_WEAR_F3543,OHE_CONTACT_LINE,Contact Wire Wear,Medium,Sensor_Alert,31.109016,80.368221,03-06-2026,09-09-2026,10-09-2026,13-09-2026,3.73,3.35,60,22.9,09-12-2025,365,1,1888.4,196.6,47.2,20.5,Snowy,Normal,44,6,HIGH,False,False,21.4,This_Month,Monthly,201,No,0.241,602.3,56.3,B,3.73,56.4,0.641
TDMS03544,LKPRF-RO,LKPRF,RO,54.67,Western Railway,Rajkot,CORR_005,TRD_INSULATION_FAULT_F3544,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,High,Sensor_Alert,20.573488,70.105433,04-09-2025,11-09-2026,11-09-2026,13-09-2026,3.6,3.88,40,12.6,17-10-2025,365,3,2112.9,235.2,52.9,21.6,Snowy,Overheated,26,11,MEDIUM,False,False,42.9,This_Week,Weekly,233,No,0.546,362.7,67.5,B,3.6,71.7,0.752
TDMS03545,FVOY-EUWE,FVOY,EUWE,77.17,Southern Railway,Salem,CORR_005,TRD_TRANSFORMER_FAILURE_F3545,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Visual_Patrol,12.192664,79.065703,30-07-2025,10-09-2026,11-09-2026,12-09-2026,5.91,5.17,20,24.3,21-11-2025,180,2,2060.8,224.0,49.8,12.2,Thunderstorm,Faulty,53,23,HIGH,False,False,39.4,Immediate,Weekly,310,No,0.762,194.9,87.2,A,5.91,97.4,0.713
TDMS03546,BYZ-QLGV,BYZ,QLGV,117.32,South Eastern Railway,Kharagpur,CORR_006,TRD_TRANSFORMER_FAILURE_F3546,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Manual_Inspection,17.05532,86.358818,21-02-2026,14-09-2026,14-09-2026,17-09-2026,4.48,4.92,60,13.5,27-08-2026,90,2,2258.3,195.9,45.3,26.3,Rainy,Normal,74,27,HIGH,True,False,48.5,This_Month,Monthly,295,No,0.174,735.1,51.7,B,4.48,57.3,0.771
TDMS03547,VQAU-GUP,VQAU,GUP,90.42,South Central Railway,Vijayawada,CORR_011,TRD_OIL_LEAKAGE_F3547,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Critical,Thermal_Drone,15.101646,87.126046,19-12-2025,12-09-2026,12-09-2026,13-09-2026,4.77,5.53,20,6.6,24-07-2026,90,1,2080.3,232.5,54.6,16.7,Snowy,Faulty,20,7,MEDIUM,True,True,85.7,Immediate,Weekly,332,Yes,0.725,263.0,72.4,B,4.77,89.5,0.847
TDMS03548,CUZY-DTA,CUZY,DTA,87.93,South Eastern Railway,Kharagpur,CORR_004,TRD_TRANSFORMER_FAILURE_F3548,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Thermal_Drone,15.888961,87.65894,30-06-2026,11-09-2026,11-09-2026,12-09-2026,4.51,4.83,20,28.9,12-07-2026,90,5,2269.8,194.4,45.2,12.0,Rainy,Faulty,69,5,MEDIUM,False,False,56.5,Immediate,Weekly,290,No,0.748,225.6,77.5,A,4.51,91.6,0.853
TDMS03549,CZQ-GJ,CZQ,GJ,15.03,South Eastern Railway,Chakradharpur,CORR_001,TRD_LINE_BREAKAGE_F3549,OHE_CONTACT_LINE,Line Breakage,High,Manual_Inspection,18.911539,85.550373,23-06-2026,11-09-2026,11-09-2026,13-09-2026,4.49,5.28,40,27.5,03-01-2026,90,1,1822.6,213.6,54.7,23.1,Clear,Overheated,54,18,MEDIUM,True,False,72.5,This_Week,Weekly,317,Yes,0.441,409.8,64.2,B,4.49,74.2,0.61
TDMS03550,VE-XVM,VE,XVM,91.98,Southern Railway,Palakkad,CORR_004,TRD_OVERHEATING_F3550,TRACTION_POWER_EQUIPMENT,Overheating,Critical,Manual_Inspection,11.893152,72.968375,18-01-2026,09-09-2026,10-09-2026,11-09-2026,5.41,4.75,20,23.6,06-01-2026,180,2,2048.7,216.8,48.3,10.9,Windstorm,Faulty,45,14,HIGH,True,False,66.6,Immediate,Weekly,285,Yes,0.612,320.1,71.4,B,5.41,88.2,0.72
TDMS03551,YFQDY-LY,YFQDY,LY,67.21,Southern Railway,Palakkad,CORR_009,TRD_TRANSFORMER_FAILURE_F3551,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Manual_Inspection,11.374851,71.850365,23-03-2026,13-09-2026,14-09-2026,15-09-2026,4.4,4.35,20,28.8,02-08-2026,365,3,1968.9,195.4,52.1,29.1,Rainy,Faulty,77,23,LOW,True,False,74.9,Immediate,Weekly,261,Yes,0.758,193.3,67.4,B,4.4,92.3,0.574
TDMS03552,AV-YQHQL,AV,YQHQL,103.61,Northern Railway,Moradabad,CORR_010,TRD_OIL_LEAKAGE_F3552,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Critical,Manual_Inspection,33.999924,82.993528,02-12-2025,14-09-2026,14-09-2026,15-09-2026,4.8,5.37,20,11.0,26-08-2025,180,1,2040.7,248.7,48.2,19.6,Rainy,Faulty,74,10,HIGH,False,False,42.1,Immediate,Weekly,322,No,0.651,246.3,81.5,A,4.8,89.9,0.606
TDMS03553,TN-KEFB,TN,KEFB,11.66,Western Railway,Ratlam,CORR_007,TRD_TRANSFORMER_FAILURE_F3553,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Visual_Patrol,25.751022,75.742048,30-07-2026,05-09-2026,06-09-2026,08-09-2026,5.66,4.97,24,29.8,05-06-2026,90,5,2118.2,188.7,47.1,10.6,Clear,Overheated,72,26,LOW,False,False,34.1,This_Month,Monthly,298,No,0.533,375.6,58.5,B,5.66,69.9,0.736
TDMS03554,DI-OX,DI,OX,61.08,Northern Railway,Ferozpur,CORR_011,TRD_OVERHEATING_F3554,TRACTION_POWER_EQUIPMENT,Overheating,High,Manual_Inspection,33.684013,70.100279,07-12-2025,14-09-2026,15-09-2026,17-09-2026,4.93,4.83,40,25.0,12-09-2025,180,3,1962.2,230.3,48.4,20.9,Thunderstorm,Overheated,77,8,MEDIUM,False,False,32.2,This_Week,Weekly,290,No,0.507,434.7,62.5,B,4.93,73.4,0.873
TDMS03555,RDY-TMXTW,RDY,TMXTW,77.34,Northern Railway,Moradabad,CORR_006,TRD_TRANSFORMER_FAILURE_F3555,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Sensor_Alert,31.094013,81.296033,26-11-2025,14-09-2026,14-09-2026,17-09-2026,3.39,3.78,60,1.0,23-08-2025,180,1,1822.8,237.7,49.8,24.3,Snowy,Normal,78,19,HIGH,False,False,27.9,This_Month,Monthly,227,No,0.189,642.0,52.1,B,3.39,65.7,0.773
