Defect_ID,Section_ID,Station1,Station2,Chainage_KM,Zone,Division,Latitude,Longitude,Asset_Type,Defect_Type,Severity_Level,Detection_Method,Reported_Date,Date_to_Start_work,Date_to_End_work,Work_Due_Date,Work_Overall_Duration,Work_Duration_Per_Day,Overdue_Days,Asset_Age_Years,Last_Maintenance_Date,Maintenance_Frequency_Days,Historical_Failure_Count,Section_Traffic_Density,Passenger_vs_Goods_Ratio,Available_Block_Window_Hours,Corridor_Criticality,Upcoming_Special_Traffic,Overlapping_SNT_Request,Overlapping_TD_Request,Joint_Block_Feasibility_Score,Task_Urgency_Tier,Planning_Horizon,Recommended_Block_Duration_Hours,Joint_Block_Recommendation,Priority_Score,Predicted_Resolution_Time_Hours,Risk_If_Delayed,Confidence_Score
DEF03603,DURE-ARA,DURE,ARA,5.72,South Eastern Railway,Ranchi,22.209379,83.232367,Level Crossing,Loose/Cracked Fish Plate,Critical,TRC Survey,04-08-2025,06-09-2026,06-09-2026,07-09-2026,4.0,4.6,390,40.1,14-06-2026,180,5,5,0.78,9.53,Trunk,False,True,False,0.54,Immediate,Weekly,4.6,No,89.4,4.0,84.2,0.97
DEF03604,DSB-NDLS,DSB,NDLS,0.56,South Central Railway,Secunderabad,16.146932,78.677701,Point & Crossing,Worn Point Blade,Medium,UFD,01-02-2026,14-09-2026,14-09-2026,17-09-2026,5.1,6.0,167,2.6,27-05-2026,60,0,32,0.57,5.6,Trunk,False,True,False,0.62,Immediate,Weekly,6.0,Yes,43.5,5.1,46.5,0.7
DEF03605,USL-PND,USL,PND,15.8,Southern Railway,Chennai,11.230568,85.277417,Bridge,Girder Corrosion,Medium,UFD,09-03-2026,03-09-2026,03-09-2026,06-09-2026,13.4,14.0,158,42.2,03-07-2026,180,7,5,0.59,9.58,Trunk,False,True,False,0.55,Immediate,Weekly,14.0,No,63.0,13.4,64.5,0.84
DEF03606,DLN-BXR,DLN,BXR,35.2,Southern Railway,Chennai,11.71805,84.949389,Bridge,Bearing Wear,Low,TRC Survey,08-11-2025,12-09-2026,12-09-2026,17-09-2026,10.0,11.4,181,27.9,22-04-2026,180,6,10,0.84,10.03,Trunk,True,False,False,0.23,Immediate,Weekly,11.4,No,50.6,10.0,50.8,0.83
DEF03607,MKSP-KKTI,MKSP,KKTI,1.57,Northern Railway,Lucknow,24.404951,80.115841,Sleeper,Cracked/Broken Sleeper,Low,UFD,26-08-2026,05-09-2026,05-09-2026,10-09-2026,1.6,2.8,0,6.3,30-06-2026,60,1,3,0.71,16.5,Branch,True,False,False,0.04,Programmed,Monthly,2.8,No,6.2,1.6,7.9,0.78
DEF03608,SPJ-KPGM,SPJ,KPGM,0.2,Central Railway,Pune,15.145416,73.588446,Sleeper,Cracked/Broken Sleeper,Medium,Manual Patrol,05-08-2026,02-09-2026,02-09-2026,05-09-2026,4.7,5.6,0,16.0,12-01-2026,180,3,10,0.72,4.5,Trunk,False,False,False,0.28,This Month,Monthly,5.6,No,24.6,4.7,19.4,0.97
DEF03609,CX-HM,CX,HM,6.77,South Central Railway,Vijayawada,16.466349,83.347234,Ballast,Ballast Degradation,High,Manual Patrol,05-02-2026,09-09-2026,09-09-2026,11-09-2026,8.8,9.4,199,1.1,08-07-2026,90,0,2,0.79,12.57,Branch,False,False,False,0.22,Immediate,Weekly,9.4,No,50.6,8.8,47.7,0.88
DEF03610,PPTN-TKG,PPTN,TKG,5.86,Southern Railway,Chennai,12.059148,82.306366,Rail,Weld Defect,Critical,Manual Patrol,27-06-2026,02-09-2026,02-09-2026,03-09-2026,8.2,8.8,61,37.8,22-03-2026,180,5,3,0.75,10.93,Branch,False,False,False,0.34,Immediate,Weekly,8.8,No,75.2,8.2,71.2,0.8
DEF03611,ABY-TLA,ABY,TLA,5.21,South Central Railway,Guntakal,13.40666,77.109596,Bridge,Girder Corrosion,Medium,Manual Patrol,11-12-2025,05-09-2026,06-09-2026,09-09-2026,12.0,9.75,246,9.9,05-07-2026,90,1,77,0.69,3.75,Trunk,False,False,False,0.15,Immediate,Weekly,9.75,No,55.1,12.0,60.8,0.76
DEF03612,KUDA-BYNR,KUDA,BYNR,33.62,South Central Railway,Guntur,16.152389,79.672955,Rail,Rail Wear,High,Manual Patrol,13-04-2026,10-09-2026,10-09-2026,12-09-2026,7.8,9.1,130,35.6,29-06-2026,90,2,10,0.77,5.53,Trunk,False,True,False,0.68,Immediate,Weekly,9.1,Yes,70.2,7.8,70.9,0.98
DEF03613,GPZ-TBH,GPZ,TBH,9.7,Central Railway,Nagpur,21.622862,79.187959,Rail,Rail Fracture,High,TRC Survey,18-05-2026,08-09-2026,08-09-2026,10-09-2026,6.0,7.0,92,32.4,23-06-2026,60,3,2,0.56,23.35,Branch,False,False,True,0.52,Immediate,Weekly,7.0,No,63.8,6.0,63.3,0.93
DEF03614,MTP-KAY,MTP,KAY,4.22,Western Railway,Ratlam,24.679684,77.057833,Ballast,Insufficient Ballast Cushion,Medium,Manual Patrol,05-08-2025,09-09-2026,09-09-2026,12-09-2026,7.3,8.1,353,34.4,16-08-2026,365,0,4,0.61,15.75,Trunk,True,False,False,0.3,Immediate,Weekly,8.1,No,60.9,7.3,61.2,0.88
DEF03615,USL-BSP,USL,BSP,0.49,Southern Railway,Chennai,12.155843,86.020788,Ballast,Ballast Degradation,High,TRC Survey,21-07-2026,09-09-2026,09-09-2026,11-09-2026,10.2,11.0,27,5.2,23-08-2026,60,1,7,0.73,5.45,Trunk,True,False,True,0.58,This Week,Weekly,11.0,No,41.9,10.2,36.1,0.92
DEF03616,ON-LJN,ON,LJN,22.67,Western Railway,Ratlam,25.863972,74.406921,Point & Crossing,Worn Point Blade,Low,Manual Patrol,09-07-2026,04-09-2026,04-09-2026,09-09-2026,4.7,5.4,0,17.2,14-07-2026,60,1,13,0.61,8.87,Trunk,False,False,True,0.88,Programmed,Monthly,5.4,Yes,19.4,4.7,16.3,0.98
DEF03617,CDNR-LPI,CDNR,LPI,0.79,South Eastern Railway,Kharagpur,19.411994,85.880963,Ballast,Insufficient Ballast Cushion,High,Manual Patrol,30-03-2026,09-09-2026,09-09-2026,11-09-2026,8.4,9.4,145,20.1,24-06-2026,30,0,54,0.63,6.3,Trunk,False,False,False,0.14,Immediate,Weekly,9.4,No,68.9,8.4,67.1,0.84
DEF03618,MJF-DYE,MJF,DYE,0.86,Northern Railway,Lucknow,26.911445,79.529118,Sleeper,Cracked/Broken Sleeper,High,Manual Patrol,04-04-2026,10-09-2026,10-09-2026,12-09-2026,4.0,5.4,139,38.6,28-04-2026,180,3,10,0.78,5.98,Trunk,False,True,False,0.65,Immediate,Weekly,5.4,Yes,69.3,4.0,65.5,0.71
DEF03619,TOM-SGM,TOM,SGM,3.49,South Central Railway,Guntakal,13.508695,76.061682,Ballast,Insufficient Ballast Cushion,Critical,Manual Patrol,17-02-2026,05-09-2026,05-09-2026,06-09-2026,10.8,11.05,192,23.1,04-07-2026,60,1,11,0.85,5.05,Trunk,False,False,True,0.91,Immediate,Weekly,11.05,Yes,79.9,10.8,77.4,0.86
DEF03620,SEGM-CD,SEGM,CD,120.88,Northern Railway,Lucknow,25.029535,82.698475,Level Crossing,Missing/Loose Fastener,Low,Manual Patrol,16-08-2026,13-09-2026,13-09-2026,18-09-2026,3.5,4.0,0,17.0,05-08-2026,90,0,9,0.76,8.55,Trunk,False,False,False,0.06,Programmed,Monthly,4.0,No,17.2,3.5,19.0,0.7
DEF03621,MSSD-DAU,MSSD,DAU,4.77,South Eastern Railway,Chakradharpur,20.996054,82.95938,Ballast,Ballast Degradation,High,TRC Survey,25-10-2025,11-09-2026,11-09-2026,13-09-2026,8.9,10.3,298,12.8,20-07-2026,180,1,5,0.81,10.7,Trunk,False,True,False,0.63,Immediate,Weekly,10.3,Yes,65.9,8.9,66.7,0.93
DEF03622,MJ-BER,MJ,BER,22.54,Southern Railway,Chennai,11.742155,80.514676,Rail,Weld Defect,Medium,UFD,30-08-2025,09-09-2026,09-09-2026,12-09-2026,5.7,7.1,345,23.0,19-06-2026,90,2,11,0.89,5.13,Trunk,False,False,True,0.62,Immediate,Weekly,7.1,Yes,54.0,5.7,50.9,0.78
DEF03623,GD-BNZ,GD,BNZ,86.73,Northern Railway,Lucknow,26.564945,81.414388,Sleeper,Sleeper Displacement,Medium,Manual Patrol,06-03-2026,14-09-2026,14-09-2026,17-09-2026,2.3,3.3,147,27.5,22-02-2026,180,3,2,0.64,16.17,Branch,False,False,True,0.58,Immediate,Weekly,3.3,No,48.0,2.3,51.5,0.8
DEF03624,ALER-WP,ALER,WP,7.98,Southern Railway,Madurai,9.111757,78.294414,Bridge,Deck Slab Crack,Medium,Manual Patrol,17-07-2026,10-09-2026,10-09-2026,13-09-2026,12.9,13.8,23,1.1,13-06-2026,90,0,4,0.67,13.23,Trunk,False,False,False,0.27,This Week,Weekly,13.8,No,30.2,12.9,20.3,0.93
DEF03625,AKVD-BVRT,AKVD,BVRT,2.79,South Eastern Railway,Chakradharpur,19.657364,84.132716,Rail,Weld Defect,High,Manual Patrol,21-10-2025,12-09-2026,12-09-2026,14-09-2026,6.8,8.0,310,20.4,26-09-2025,365,1,14,0.85,8.8,Trunk,False,False,False,0.12,Immediate,Weekly,8.0,No,64.7,6.8,62.9,0.85
DEF03626,RHE-GUD,RHE,GUD,4.7,Central Railway,Nagpur,22.296823,79.621096,Level Crossing,Missing/Loose Fastener,Low,Manual Patrol,01-10-2025,11-09-2026,11-09-2026,16-09-2026,3.3,3.8,268,28.0,02-06-2026,90,4,10,0.89,7.48,Trunk,False,False,False,0.01,Immediate,Weekly,3.8,No,50.8,3.3,50.4,0.73
DEF03627,KKW-SNDD,KKW,SNDD,12.29,Southern Railway,Chennai,14.597103,81.251654,Bridge,Girder Corrosion,Medium,UFD,16-01-2026,03-09-2026,03-09-2026,06-09-2026,13.2,14.5,186,38.4,20-08-2026,90,4,5,0.88,12.75,Trunk,False,False,False,0.16,Immediate,Weekly,14.5,No,54.9,13.2,62.8,0.74
DEF03628,NVLN-HNL,NVLN,HNL,4.54,South Eastern Railway,Chakradharpur,20.631719,83.498874,Rail,Weld Defect,Medium,Manual Patrol,03-02-2026,03-09-2026,03-09-2026,06-09-2026,5.1,5.9,175,32.7,31-08-2026,60,2,3,0.63,8.22,Branch,False,False,False,0.33,Immediate,Weekly,5.9,No,49.8,5.1,54.7,0.78
DEF03629,EL-PGN,EL,PGN,1.95,Southern Railway,Chennai,14.264611,82.613739,Level Crossing,Loose/Cracked Fish Plate,High,Manual Patrol,19-11-2025,03-09-2026,03-09-2026,05-09-2026,3.6,4.5,272,19.8,25-01-2026,180,1,5,0.61,12.6,Trunk,True,True,False,0.78,Immediate,Weekly,4.5,Yes,68.7,3.6,63.9,0.81
DEF03630,NGRT-SMLT,NGRT,SMLT,1.81,South Central Railway,Vijayawada,14.857098,85.714876,Level Crossing,Missing/Loose Fastener,High,TRC Survey,18-08-2026,11-09-2026,11-09-2026,13-09-2026,2.9,4.3,0,10.6,23-04-2026,90,2,6,0.87,10.28,Trunk,False,False,False,0.36,This Week,Weekly,4.3,No,39.8,2.9,32.2,0.79
DEF03631,HMPR-JKN,HMPR,JKN,0.63,Central Railway,Pune,16.905581,73.187914,Level Crossing,Loose/Cracked Fish Plate,Critical,TRC Survey,15-03-2026,02-09-2026,02-09-2026,03-09-2026,4.0,4.8,169,12.7,16-08-2026,30,0,6,0.67,8.95,Trunk,True,False,False,0.18,Immediate,Weekly,4.8,No,72.2,4.0,71.8,0.98
DEF03632,UHR-MYR,UHR,MYR,7.23,Central Railway,Nagpur,19.913698,80.356003,Sleeper,Cracked/Broken Sleeper,High,Manual Patrol,03-05-2026,08-09-2026,08-09-2026,10-09-2026,4.1,5.1,110,2.1,11-07-2026,60,0,10,0.63,4.25,Trunk,False,False,False,0.19,Immediate,Weekly,5.1,No,59.2,4.1,69.0,0.84
DEF03633,AGP-BLH,AGP,BLH,0.16,South Eastern Railway,Ranchi,23.575008,84.793657,Rail,Rail Wear,Medium,Manual Patrol,24-08-2026,04-09-2026,04-09-2026,07-09-2026,6.2,7.1,0,43.4,13-03-2026,180,4,102,0.78,4.23,Trunk,False,False,False,0.28,This Month,Monthly,7.1,No,38.9,6.2,24.3,0.98
DEF03634,RKSH-VRH,RKSH,VRH,3.93,South Eastern Railway,Chakradharpur,20.503387,84.28624,Rail,Weld Defect,Low,Manual Patrol,23-11-2025,14-09-2026,14-09-2026,19-09-2026,7.0,8.5,179,13.7,03-06-2026,180,0,6,0.86,11.42,Trunk,True,False,False,0.07,Immediate,Weekly,8.5,No,38.1,7.0,50.2,0.73
DEF03635,JOB-KKU,JOB,KKU,16.92,South Central Railway,Guntakal,14.18733,76.592016,Rail,Corrugation,Medium,UFD,09-06-2026,13-09-2026,13-09-2026,16-09-2026,5.9,7.2,57,4.6,29-10-2025,365,1,2,0.79,19.32,Branch,False,True,True,0.76,Immediate,Weekly,7.2,Yes,41.1,5.9,48.1,0.84
DEF03636,MUG-TLO,MUG,TLO,0.76,South Eastern Railway,Chakradharpur,22.996301,85.653022,Rail,Internal Flaw (UFD),High,UFD,18-11-2025,06-09-2026,06-09-2026,08-09-2026,9.0,9.4,279,5.4,28-07-2026,90,0,32,0.75,3.4,Trunk,False,False,False,0.08,Immediate,Weekly,9.4,No,59.0,9.0,60.1,0.77
DEF03637,PLJ-VRE,PLJ,VRE,1.88,Western Railway,Ahmedabad,23.437814,72.568489,Level Crossing,Missing/Loose Fastener,High,TRC Survey,04-02-2026,05-09-2026,05-09-2026,07-09-2026,3.9,5.0,199,9.5,18-08-2026,30,2,5,0.69,10.45,Trunk,False,False,False,0.12,Immediate,Weekly,5.0,No,63.9,3.9,61.3,0.75
DEF03638,KTE-STA,KTE,STA,71.47,Southern Railway,Chennai,14.175427,85.465663,Ballast,Insufficient Ballast Cushion,Medium,TRC Survey,15-08-2025,02-09-2026,02-09-2026,05-09-2026,8.3,9.8,352,7.9,06-07-2026,60,0,40,0.55,3.83,Trunk,False,False,False,0.19,Immediate,Weekly,9.8,No,49.1,8.3,52.1,0.95
DEF03639,GPAE-ABKA,GPAE,ABKA,1.55,Central Railway,Nagpur,19.961154,81.259327,Sleeper,Cracked/Broken Sleeper,Medium,TRC Survey,05-05-2026,05-09-2026,05-09-2026,08-09-2026,4.2,5.6,95,36.2,10-08-2026,60,1,20,0.6,3.65,Trunk,True,False,False,0.14,Immediate,Weekly,5.6,No,56.2,4.2,56.4,0.74
DEF03640,MSH-ADI,MSH,ADI,50.9,South Eastern Railway,Ranchi,24.270569,83.699604,Sleeper,Cracked/Broken Sleeper,Critical,UFD,13-12-2025,04-09-2026,04-09-2026,05-09-2026,5.4,6.4,258,29.7,07-07-2026,90,0,23,0.76,5.13,Trunk,False,False,False,0.05,Immediate,Weekly,6.4,No,76.2,5.4,74.0,0.75
DEF03641,CBF-CBE,CBF,CBE,2.09,Southern Railway,Chennai,12.696631,86.804448,Ballast,Insufficient Ballast Cushion,Medium,TRC Survey,20-08-2026,10-09-2026,10-09-2026,13-09-2026,7.8,8.8,0,1.2,16-06-2026,180,0,14,0.78,6.33,Trunk,False,False,False,0.17,This Month,Monthly,8.8,No,22.8,7.8,17.7,0.99
DEF03642,KBM-HCM,KBM,HCM,3.08,South Central Railway,Vijayawada,19.053055,82.246419,Ballast,Insufficient Ballast Cushion,Medium,TRC Survey,02-03-2026,07-09-2026,07-09-2026,10-09-2026,7.9,9.1,150,33.4,20-07-2026,30,4,3,0.71,16.48,Branch,False,False,False,0.28,Immediate,Weekly,9.1,No,54.9,7.9,56.1,0.92
DEF03643,HHR-BT,HHR,BT,0.3,South Central Railway,Guntur,15.590275,79.412693,Sleeper,Sleeper Displacement,Critical,TRC Survey,16-08-2025,02-09-2026,02-09-2026,03-09-2026,6.7,8.2,379,19.7,21-06-2026,90,3,70,0.55,4.58,Trunk,False,True,True,0.7,Immediate,Weekly,8.2,Yes,82.9,6.7,76.4,0.98
DEF03644,THP-BDZ,THP,BDZ,0.21,South Eastern Railway,Chakradharpur,19.880861,85.313044,Level Crossing,Missing/Loose Fastener,Medium,Manual Patrol,09-05-2026,06-09-2026,06-09-2026,09-09-2026,1.0,1.8,95,10.1,29-08-2026,30,2,28,0.79,3.38,Trunk,False,False,True,0.57,Immediate,Weekly,1.8,No,48.6,1.0,51.5,0.92
DEF03645,DRO-NHX,DRO,NHX,5.24,Eastern Railway,Malda,27.58841,85.059001,Level Crossing,Loose/Cracked Fish Plate,Critical,Manual Patrol,03-12-2025,12-09-2026,12-09-2026,13-09-2026,3.1,4.0,268,18.3,16-07-2026,60,2,3,0.65,9.12,Branch,False,True,False,0.73,Immediate,Weekly,4.0,Yes,72.6,3.1,70.4,0.73
DEF03646,GTJT-GADJ,GTJT,GADJ,5.16,Western Railway,Ratlam,26.241636,73.767694,Sleeper,Cracked/Broken Sleeper,Medium,Manual Patrol,28-03-2026,04-09-2026,04-09-2026,07-09-2026,2.4,3.1,138,11.4,22-07-2026,60,0,9,0.61,8.98,Trunk,False,False,False,0.1,Immediate,Weekly,3.1,No,49.5,2.4,48.7,0.9
DEF03647,RSLR-PLAE,RSLR,PLAE,0.23,Northern Railway,Lucknow,24.913292,80.615935,Rail,Rail Fracture,Medium,UFD,27-12-2025,08-09-2026,08-09-2026,11-09-2026,4.8,5.7,218,22.6,23-01-2026,180,5,26,0.64,4.58,Trunk,True,True,False,0.6,Immediate,Weekly,5.7,Yes,57.7,4.8,60.8,0.8
DEF03648,SJQ-KJZ,SJQ,KJZ,4.53,South Central Railway,Nanded,18.538326,76.527539,Ballast,Insufficient Ballast Cushion,Low,Manual Patrol,21-06-2026,09-09-2026,09-09-2026,14-09-2026,5.9,6.8,0,34.7,08-08-2026,90,2,4,0.87,11.57,Trunk,False,False,False,0.26,Programmed,Monthly,6.8,No,18.8,5.9,16.4,0.83
DEF03649,DNDI-GNH,DNDI,GNH,1.78,South Central Railway,Secunderabad,17.514698,78.960076,Rail,Corrugation,Low,Manual Patrol,27-10-2025,11-09-2026,11-09-2026,16-09-2026,6.3,7.1,228,4.2,09-02-2026,365,1,6,0.78,11.47,Trunk,False,False,False,0.33,Immediate,Weekly,7.1,No,41.3,6.3,48.6,0.78
DEF03650,TNA-NEU,TNA,NEU,15.47,Central Railway,Bhusawal,21.533203,74.513798,Bridge,Bearing Wear,Medium,Manual Patrol,10-06-2026,03-09-2026,03-09-2026,06-09-2026,11.7,12.9,51,26.4,05-04-2026,180,3,28,0.57,7.42,Trunk,False,False,False,0.23,Immediate,Weekly,12.9,No,51.2,11.7,57.3,0.95
DEF03651,TGE-CPK,TGE,CPK,7.44,Western Railway,Ratlam,24.106652,74.363318,Point & Crossing,Worn Point Blade,Critical,Manual Patrol,05-08-2026,02-09-2026,02-09-2026,03-09-2026,7.7,8.7,26,13.4,29-06-2026,30,2,2,0.83,12.6,Branch,False,False,True,0.75,Immediate,Weekly,8.7,Yes,53.9,7.7,51.2,0.79
DEF03652,BAW-YPR,BAW,YPR,7.35,South Eastern Railway,Ranchi,26.512676,85.166106,Rail,Corrugation,Medium,TRC Survey,27-01-2026,08-09-2026,08-09-2026,11-09-2026,5.7,6.8,177,23.3,10-07-2026,90,0,14,0.57,8.0,Trunk,False,False,False,0.25,Immediate,Weekly,6.8,No,52.1,5.7,58.5,0.71
DEF03653,PTB-KODN,PTB,KODN,0.24,Central Railway,Nagpur,20.767688,80.320321,Level Crossing,Loose/Cracked Fish Plate,Medium,Manual Patrol,13-01-2026,12-09-2026,12-09-2026,15-09-2026,3.0,3.9,203,9.9,16-07-2026,90,0,3,0.8,11.83,Branch,False,False,False,0.31,Immediate,Weekly,3.9,No,39.2,3.0,43.7,0.73
DEF03654,KUR-BAM,KUR,BAM,13.49,South Central Railway,Nanded,19.162666,77.376348,Level Crossing,Loose/Cracked Fish Plate,Critical,TRC Survey,14-04-2026,09-09-2026,09-09-2026,10-09-2026,5.6,6.2,138,8.1,12-07-2026,90,1,33,0.79,5.17,Trunk,False,False,False,0.1,Immediate,Weekly,6.2,No,75.2,5.6,65.9,0.86
DEF03655,VZM-VSKP,VZM,VSKP,17.8,Central Railway,Solapur,18.129072,75.090697,Ballast,Insufficient Ballast Cushion,Medium,Manual Patrol,19-10-2025,03-09-2026,03-09-2026,06-09-2026,5.9,6.6,296,2.8,27-07-2026,90,1,59,0.72,2.53,Trunk,False,False,False,0.03,Immediate,Weekly,6.6,No,53.1,5.9,56.3,0.88
DEF03656,RKB-JU,RKB,JU,0.7,South Central Railway,Vijayawada,15.47408,85.15265,Rail,Rail Wear,Low,Manual Patrol,13-12-2025,14-09-2026,14-09-2026,19-09-2026,3.8,5.1,161,36.3,13-06-2026,60,4,14,0.77,5.3,Trunk,False,False,False,0.04,Immediate,Weekly,5.1,No,50.6,3.8,57.0,0.92
DEF03657,BLM-BGH,BLM,BGH,3.92,Southern Railway,Salem,11.737949,78.591673,Level Crossing,Missing/Loose Fastener,Medium,TRC Survey,29-06-2026,06-09-2026,06-09-2026,09-09-2026,1.6,2.9,44,37.8,09-07-2026,90,7,6,0.88,10.97,Trunk,True,False,False,0.04,Immediate,Weekly,2.9,No,56.9,1.6,55.0,0.94
DEF03658,JPQ-GRAE,JPQ,GRAE,0.1,South Eastern Railway,Kharagpur,19.316531,86.271855,Sleeper,Sleeper Displacement,Low,UFD,27-09-2025,14-09-2026,14-09-2026,19-09-2026,4.4,4.9,267,20.2,17-06-2026,30,1,28,0.63,4.85,Trunk,False,False,False,0.38,Immediate,Weekly,4.9,No,48.5,4.4,48.3,0.98
DEF03659,TBTN-HHP,TBTN,HHP,2.65,Western Railway,Ahmedabad,23.341041,73.577684,Bridge,Deck Slab Crack,Critical,UFD,09-02-2026,10-09-2026,10-09-2026,11-09-2026,16.9,17.4,199,25.7,05-07-2026,180,1,5,0.86,12.58,Trunk,False,False,False,0.38,Immediate,Weekly,17.4,No,75.9,16.9,74.9,0.95
DEF03660,SNKX-SPY,SNKX,SPY,2.47,South Central Railway,Vijayawada,16.924927,83.905738,Point & Crossing,Crossing Wear,Critical,TRC Survey,07-08-2026,12-09-2026,12-09-2026,13-09-2026,5.5,6.1,21,35.0,12-07-2025,365,6,3,0.89,12.33,Branch,False,False,False,0.3,Immediate,Weekly,6.1,No,66.8,5.5,52.0,0.8
DEF03661,PBZ-CDAE,PBZ,CDAE,3.3,Northern Railway,Moradabad,27.04934,78.478076,Bridge,Bearing Wear,High,UFD,09-08-2025,09-09-2026,10-09-2026,12-09-2026,15.5,10.9,380,27.1,15-08-2026,30,1,29,0.84,4.9,Trunk,True,False,True,0.94,Immediate,Weekly,10.9,Yes,66.7,15.5,66.9,0.84
DEF03662,NBRN-CPHT,NBRN,CPHT,1.7,Southern Railway,Salem,13.245972,77.855935,Bridge,Girder Corrosion,Low,TRC Survey,07-02-2026,04-09-2026,04-09-2026,09-09-2026,10.6,12.1,118,36.6,27-04-2026,90,5,5,0.57,9.45,Trunk,False,True,False,0.7,Immediate,Weekly,12.1,Yes,48.2,10.6,51.2,0.74
DEF03663,KQR-GAYA,KQR,GAYA,49.65,Central Railway,Bhusawal,22.049959,75.567396,Bridge,Bearing Wear,High,TRC Survey,05-02-2026,10-09-2026,10-09-2026,12-09-2026,13.4,14.4,199,24.0,21-07-2026,90,0,28,0.56,8.48,Trunk,False,False,False,0.3,Immediate,Weekly,14.4,No,66.6,13.4,58.4,0.71
DEF03664,PNVL-KYN,PNVL,KYN,10.99,Central Railway,Solapur,17.067812,76.804533,Rail,Internal Flaw (UFD),Medium,UFD,12-08-2025,08-09-2026,08-09-2026,11-09-2026,5.2,6.0,348,10.7,17-08-2026,90,4,6,0.7,12.58,Trunk,False,True,False,0.51,Immediate,Weekly,6.0,No,56.8,5.2,57.5,0.78
DEF03665,PTLR-SVR,PTLR,SVR,2.91,Southern Railway,Palakkad,9.806121,74.874496,Bridge,Deck Slab Crack,Critical,TRC Survey,06-08-2025,10-09-2026,11-09-2026,12-09-2026,17.7,11.5,387,11.1,10-08-2026,60,0,61,0.68,5.5,Trunk,True,False,True,0.76,Immediate,Weekly,11.5,Yes,78.3,17.7,75.7,0.92
DEF03666,DRD-GVD,DRD,GVD,6.48,South Central Railway,Guntakal,14.632725,78.783069,Bridge,Deck Slab Crack,Critical,Manual Patrol,14-08-2025,07-09-2026,08-09-2026,09-09-2026,17.8,11.35,380,41.8,01-05-2026,180,3,11,0.78,5.35,Trunk,False,True,False,0.53,Immediate,Weekly,11.35,No,86.5,17.8,77.2,0.78
DEF03667,KEN-PAM,KEN,PAM,10.47,South Central Railway,Vijayawada,15.835906,82.810831,Point & Crossing,Crossing Wear,Critical,Manual Patrol,26-05-2026,03-09-2026,03-09-2026,04-09-2026,7.5,8.6,94,3.2,16-05-2026,180,0,4,0.85,12.92,Trunk,True,False,False,0.04,Immediate,Weekly,8.6,No,67.1,7.5,69.7,0.72
DEF03668,KOTA-NZM,KOTA,NZM,168.86,Southern Railway,Chennai,12.000884,80.364939,Level Crossing,Loose/Cracked Fish Plate,Medium,TRC Survey,25-07-2026,04-09-2026,04-09-2026,07-09-2026,2.8,4.2,0,36.8,25-06-2026,30,2,12,0.6,9.42,Trunk,True,False,False,0.03,This Month,Monthly,4.2,No,35.6,2.8,32.8,0.79
DEF03669,MS-TBM,MS,TBM,12.04,South Eastern Railway,Chakradharpur,20.248039,83.963837,Ballast,Insufficient Ballast Cushion,High,Manual Patrol,30-09-2025,05-09-2026,05-09-2026,07-09-2026,11.1,11.7,325,8.5,26-05-2026,60,0,30,0.76,9.25,Trunk,False,False,False,0.17,Immediate,Weekly,11.7,No,62.4,11.1,57.1,0.75
DEF03670,KSH-BLX,KSH,BLX,1.57,Western Railway,Ahmedabad,25.448778,73.05327,Ballast,Insufficient Ballast Cushion,High,TRC Survey,24-02-2026,10-09-2026,10-09-2026,12-09-2026,10.7,12.1,177,18.2,09-04-2026,90,1,3,0.86,10.13,Branch,False,True,True,0.91,Immediate,Weekly,12.1,Yes,63.1,10.7,63.6,0.87
DEF03671,SVPR-SVKS,SVPR,SVKS,11.66,Central Railway,Bhusawal,21.541609,76.881322,Rail,Corrugation,High,Manual Patrol,05-08-2026,14-09-2026,14-09-2026,16-09-2026,7.4,8.3,15,14.7,03-08-2026,60,1,5,0.57,12.82,Trunk,False,False,False,0.01,This Week,Weekly,8.3,No,39.6,7.4,34.7,0.71
DEF03672,BBU-SSM,BBU,SSM,24.92,Northern Railway,Lucknow,25.138113,82.971606,Sleeper,Cracked/Broken Sleeper,Low,Manual Patrol,06-12-2025,06-09-2026,06-09-2026,11-09-2026,3.3,4.7,195,26.1,21-05-2026,365,1,18,0.79,5.5,Trunk,False,False,True,0.79,Immediate,Weekly,4.7,Yes,51.2,3.3,50.1,0.95
DEF03673,KKP-WDJ,KKP,WDJ,5.93,Central Railway,Nagpur,20.932736,79.967538,Ballast,Ballast Degradation,Critical,UFD,10-01-2026,13-09-2026,13-09-2026,14-09-2026,9.5,11.0,231,11.7,26-07-2026,30,2,5,0.68,8.1,Trunk,False,False,True,0.55,Immediate,Weekly,11.0,No,74.0,9.5,69.2,0.85
DEF03674,SGP-PPI,SGP,PPI,13.84,Western Railway,Ratlam,23.798129,74.994534,Sleeper,Cracked/Broken Sleeper,Low,Manual Patrol,23-09-2025,14-09-2026,14-09-2026,19-09-2026,3.9,4.5,266,3.9,20-08-2026,90,1,6,0.78,8.02,Trunk,False,False,False,0.14,Immediate,Weekly,4.5,No,40.4,3.9,47.2,0.74
